Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
272,68.37,57.95,-10.420000000000002,10.420000000000002
273,68.46,58.05,-10.409999999999997,10.409999999999997
274,68.34,57.9,-10.440000000000005,10.440000000000005
275,67.41,57.62,-9.79,9.79
276,67.76,57.76,-10.000000000000007,10.000000000000007
277,66.92,58.1,-8.82,8.82
278,67.8,57.89,-9.909999999999997,9.909999999999997
279,68.0,58.3,-9.700000000000003,9.700000000000003
280,67.75,58.3,-9.450000000000003,9.450000000000003
281,67.25,57.82,-9.43,9.43
282,67.36,57.95,-9.409999999999997,9.409999999999997
283,67.65,57.71,-9.940000000000005,9.940000000000005
284,67.45,58.04,-9.410000000000004,9.410000000000004
285,67.45,58.03,-9.420000000000002,9.420000000000002
286,66.91,58.0,-8.909999999999997,8.909999999999997
287,67.28,58.1,-9.18,9.18
288,68.28,58.26,-10.020000000000003,10.020000000000003
289,67.83,57.98,-9.850000000000001,9.850000000000001
290,67.56,58.19,-9.370000000000005,9.370000000000005
291,67.5,57.9,-9.600000000000001,9.600000000000001
292,67.66,57.73,-9.93,9.93
293,68.37,58.31,-10.060000000000002,10.060000000000002
294,68.26,57.46,-10.800000000000004,10.800000000000004
295,68.04,58.13,-9.910000000000004,9.910000000000004
296,67.71,57.88,-9.829999999999991,9.829999999999991
297,67.73,57.79,-9.940000000000005,9.940000000000005
298,67.88,58.65,-9.229999999999997,9.229999999999997
299,68.49,58.15,-10.339999999999996,10.339999999999996
300,68.15,58.15,-10.000000000000007,10.000000000000007
301,67.71,57.74,-9.969999999999992,9.969999999999992
302,68.2,58.02,-10.18,10.18
303,67.73,58.08,-9.650000000000006,9.650000000000006
304,68.61,58.15,-10.46,10.46
305,67.94,58.2,-9.739999999999995,9.739999999999995
306,67.95,58.53,-9.420000000000002,9.420000000000002
307,68.45,58.57,-9.880000000000003,9.880000000000003
308,67.67,57.84,-9.829999999999998,9.829999999999998
309,68.03,57.98,-10.050000000000004,10.050000000000004
310,67.75,58.06,-9.689999999999998,9.689999999999998
311,67.95,57.89,-10.060000000000002,10.060000000000002
312,68.66,58.16,-10.5,10.5
313,67.52,57.91,-9.61,9.61
314,67.87,57.5,-10.370000000000005,10.370000000000005
315,68.17,57.7,-10.469999999999999,10.469999999999999
316,67.91,57.98,-9.93,9.93
317,67.86,58.0,-9.86,9.86
318,68.38,58.29,-10.089999999999996,10.089999999999996
319,69.46,58.12,-11.339999999999996,11.339999999999996
320,68.08,57.75,-10.329999999999998,10.329999999999998
321,67.88,58.27,-9.609999999999992,9.609999999999992
322,68.55,58.17,-10.379999999999995,10.379999999999995
