Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
248,70.79,70.59,-0.20000000000000284,0.20000000000000284
249,70.81,70.49,-0.3200000000000074,0.3200000000000074
250,71.02,70.61,-0.4099999999999966,0.4099999999999966
251,70.75,70.44,-0.3100000000000023,0.3100000000000023
252,71.1,71.03,-0.06999999999999318,0.06999999999999318
253,71.34,71.01,-0.3299999999999983,0.3299999999999983
254,70.5,70.83,0.3299999999999983,0.3299999999999983
255,70.69,70.83,0.14000000000000057,0.14000000000000057
256,70.69,71.02,0.3299999999999983,0.3299999999999983
257,71.07,70.71,-0.35999999999999943,0.35999999999999943
258,71.41,70.73,-0.6799999999999926,0.6799999999999926
259,71.65,70.64,-1.0100000000000051,1.0100000000000051
260,71.18,70.15,-1.0300000000000011,1.0300000000000011
261,70.73,70.46,-0.27000000000001023,0.27000000000001023
262,71.1,70.15,-0.9499999999999886,0.9499999999999886
263,70.98,70.56,-0.4200000000000017,0.4200000000000017
264,71.02,71.29,0.27000000000001023,0.27000000000001023
265,70.79,70.32,-0.4700000000000131,0.4700000000000131
266,71.04,71.09,0.04999999999999716,0.04999999999999716
267,71.22,71.28,0.060000000000002274,0.060000000000002274
268,71.26,70.46,-0.8000000000000114,0.8000000000000114
269,71.24,71.06,-0.1799999999999926,0.1799999999999926
270,71.49,70.74,-0.75,0.75
271,71.27,70.7,-0.5699999999999932,0.5699999999999932
272,71.23,70.96,-0.27000000000001023,0.27000000000001023
273,70.39,70.62,0.23000000000000398,0.23000000000000398
274,71.2,70.6,-0.6000000000000085,0.6000000000000085
275,71.06,71.06,0.0,0.0
276,70.91,70.78,-0.12999999999999545,0.12999999999999545
277,70.46,70.78,0.3200000000000074,0.3200000000000074
278,71.02,70.88,-0.14000000000000057,0.14000000000000057
279,70.46,70.5,0.04000000000000625,0.04000000000000625
280,71.21,70.26,-0.9499999999999886,0.9499999999999886
281,71.26,70.6,-0.6600000000000108,0.6600000000000108
282,70.0,70.47,0.46999999999999886,0.46999999999999886
283,70.03,70.54,0.5100000000000051,0.5100000000000051
284,70.24,70.41,0.1700000000000017,0.1700000000000017
285,69.12,70.54,1.4200000000000017,1.4200000000000017
286,68.11,70.65,2.5400000000000063,2.5400000000000063
287,68.39,70.39,2.0,2.0
288,68.74,70.92,2.180000000000007,2.180000000000007
289,68.44,70.75,2.3100000000000023,2.3100000000000023
290,68.85,70.27,1.4200000000000017,1.4200000000000017
291,68.58,70.84,2.260000000000005,2.260000000000005
292,68.48,70.41,1.9299999999999926,1.9299999999999926
293,68.49,70.45,1.960000000000008,1.960000000000008
294,67.66,70.35,2.6899999999999977,2.6899999999999977
295,68.05,70.82,2.769999999999996,2.769999999999996
296,68.4,70.67,2.269999999999996,2.269999999999996
297,68.33,70.66,2.3299999999999983,2.3299999999999983
298,68.41,71.22,2.8100000000000023,2.8100000000000023
299,68.36,71.15,2.7900000000000063,2.7900000000000063
300,68.47,70.99,2.519999999999996,2.519999999999996
301,68.33,71.05,2.719999999999999,2.719999999999999
302,68.66,70.59,1.9300000000000068,1.9300000000000068
303,68.65,70.75,2.0999999999999943,2.0999999999999943
304,68.66,70.71,2.049999999999997,2.049999999999997
305,68.17,71.12,2.950000000000003,2.950000000000003
306,68.82,70.58,1.7600000000000051,1.7600000000000051
307,68.99,70.66,1.6700000000000017,1.6700000000000017
308,69.06,70.56,1.5,1.5
309,68.46,70.29,1.8300000000000125,1.8300000000000125
310,68.91,69.97,1.0600000000000023,1.0600000000000023
311,68.35,70.83,2.480000000000004,2.480000000000004
312,68.91,70.23,1.3200000000000074,1.3200000000000074
313,69.01,70.6,1.5899999999999892,1.5899999999999892
314,68.64,70.18,1.5400000000000063,1.5400000000000063
315,68.27,70.5,2.230000000000004,2.230000000000004
316,68.59,70.3,1.7099999999999937,1.7099999999999937
317,68.84,70.61,1.769999999999996,1.769999999999996
318,68.78,70.66,1.8799999999999955,1.8799999999999955
